Order ID,Order Date,Segment,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
ORD-00097,2024-03-17,Consumer,Central,Office Supplies,Pens,7,13.22,0.2,74.03,23.13
ORD-01781,2024-03-17,Home Office,Central,Technology,Monitors,3,407.52,0,1222.56,268.96
ORD-02127,2024-03-17,Corporate,Volga,Furniture,Storage,2,288.7,0.1,519.66,115.48
ORD-00023,2024-03-18,Home Office,Siberia,Office Supplies,Paper,1,6.77,0,6.77,3.05
ORD-01343,2024-03-18,Corporate,Volga,Office Supplies,Paper,2,23.61,0.1,42.5,16.53
ORD-02214,2024-03-18,Corporate,Volga,Furniture,Tables,5,239.96,0,1199.8,359.94
ORD-02331,2024-03-18,Home Office,Siberia,Technology,Accessories,7,46.34,0,324.38,71.36
ORD-02898,2024-03-18,Corporate,Northwest,Office Supplies,Art,2,25.18,0.1,45.32,17.62
ORD-00311,2024-03-19,Corporate,Central,Furniture,Chairs,3,229.87,0,689.61,206.88
ORD-00762,2024-03-19,Corporate,South,Furniture,Chairs,1,361.71,0,361.71,108.51
ORD-01111,2024-03-19,Home Office,Central,Office Supplies,Paper,8,25.79,0.1,185.69,72.21
ORD-02107,2024-03-19,Consumer,Northwest,Technology,Phones,3,940.11,0.3,1974.23,-225.63
ORD-00966,2024-03-20,Corporate,Volga,Furniture,Storage,2,57.15,0,114.3,34.29
ORD-00140,2024-03-21,Consumer,Northwest,Technology,Accessories,3,44.91,0,134.73,29.64
ORD-02800,2024-03-21,Consumer,Central,Furniture,Chairs,7,293.95,0.3,1440.36,0.0
ORD-00523,2024-03-22,Corporate,Central,Office Supplies,Pens,7,12.04,0.3,59.0,12.65
ORD-02045,2024-03-22,Consumer,South,Office Supplies,Binders,7,5.9,0.2,33.04,10.32
ORD-00633,2024-03-23,Consumer,Central,Office Supplies,Pens,3,13.66,0.1,36.88,14.34
ORD-02786,2024-03-23,Consumer,Volga,Technology,Accessories,1,52.01,0,52.01,11.44
ORD-01489,2024-03-24,Corporate,Central,Furniture,Bookcases,7,108.11,0.3,529.74,0.0
ORD-00988,2024-03-25,Consumer,Central,Technology,Laptops,3,1593.87,0,4781.61,1051.95
ORD-01364,2024-03-25,Consumer,Central,Office Supplies,Pens,2,17.96,0,35.92,16.16
ORD-01372,2024-03-25,Consumer,Volga,Office Supplies,Binders,4,11.75,0,47.0,21.15
ORD-02235,2024-03-25,Consumer,Central,Office Supplies,Art,5,32.96,0.1,148.32,57.68
ORD-01025,2024-03-26,Home Office,Central,Furniture,Tables,4,677.32,0,2709.28,812.78
ORD-01079,2024-03-26,Corporate,Central,Office Supplies,Pens,4,6.93,0,27.72,12.47
ORD-01458,2024-03-26,Consumer,Central,Office Supplies,Art,7,8.83,0,61.81,27.81
ORD-01709,2024-03-26,Home Office,Central,Office Supplies,Art,6,47.44,0.1,256.18,99.63
ORD-02122,2024-03-26,Corporate,Central,Office Supplies,Art,8,17.21,0,137.68,61.96
ORD-02564,2024-03-26,Corporate,Central,Furniture,Tables,2,261.61,0,523.22,156.97
ORD-02663,2024-03-26,Consumer,Siberia,Technology,Accessories,1,41.0,0,41.0,9.02
ORD-02919,2024-03-26,Home Office,Central,Office Supplies,Pens,5,9.84,0,49.2,22.14
ORD-00328,2024-03-27,Consumer,Volga,Technology,Phones,2,319.62,0,639.24,140.63
ORD-01677,2024-03-27,Consumer,South,Technology,Laptops,7,1122.58,0,7858.06,1728.77
ORD-02349,2024-03-27,Home Office,Central,Technology,Laptops,3,1308.11,0,3924.33,863.35
ORD-02568,2024-03-27,Corporate,Northwest,Office Supplies,Pens,8,6.12,0.1,44.06,17.13
ORD-02780,2024-03-27,Corporate,Central,Office Supplies,Binders,8,17.62,0.1,126.86,49.33
ORD-00068,2024-03-28,Consumer,Volga,Furniture,Tables,8,667.96,0.1,4809.31,1068.73
ORD-00925,2024-03-28,Corporate,Northwest,Technology,Accessories,4,19.0,0.1,68.4,9.12
ORD-02227,2024-03-28,Corporate,Northwest,Technology,Monitors,4,394.21,0.1,1419.16,189.22
ORD-02939,2024-03-28,Consumer,Volga,Technology,Monitors,3,433.06,0,1299.18,285.82
ORD-00066,2024-03-29,Home Office,Central,Furniture,Storage,7,188.16,0,1317.12,395.14
ORD-00591,2024-03-29,Corporate,Volga,Technology,Monitors,5,415.83,0,2079.15,457.41
ORD-00788,2024-03-29,Home Office,Volga,Technology,Laptops,8,734.47,0,5875.76,1292.67
ORD-01533,2024-03-29,Consumer,Central,Furniture,Chairs,2,143.43,0.1,258.17,57.37
ORD-02089,2024-03-29,Home Office,South,Technology,Monitors,1,583.68,0,583.68,128.41
ORD-02259,2024-03-29,Corporate,Central,Office Supplies,Pens,6,12.88,0,77.28,34.78
ORD-02518,2024-03-29,Home Office,Volga,Office Supplies,Paper,3,21.41,0,64.23,28.9
ORD-02770,2024-03-29,Home Office,Northwest,Office Supplies,Pens,3,19.34,0.3,40.61,8.7
ORD-01542,2024-03-30,Consumer,Central,Office Supplies,Pens,4,10.54,0,42.16,18.97
ORD-02346,2024-03-30,Corporate,Central,Furniture,Chairs,7,327.94,0.1,2066.02,459.11
ORD-00645,2024-03-31,Corporate,Central,Office Supplies,Pens,4,9.54,0,38.16,17.17
ORD-01972,2024-03-31,Consumer,Volga,Furniture,Tables,1,612.2,0,612.2,183.66
ORD-00603,2024-04-01,Corporate,Central,Office Supplies,Art,5,52.08,0,260.4,117.18
ORD-00747,2024-04-01,Consumer,Central,Technology,Laptops,7,574.67,0.1,3620.42,482.72
ORD-00939,2024-04-01,Home Office,Central,Office Supplies,Binders,2,19.38,0.1,34.88,13.56
ORD-00536,2024-04-02,Corporate,Northwest,Technology,Monitors,6,191.05,0,1146.3,252.19
ORD-01251,2024-04-02,Consumer,Central,Technology,Accessories,1,94.81,0.3,66.37,-7.58
ORD-02399,2024-04-02,Home Office,Central,Technology,Laptops,4,1187.79,0,4751.16,1045.26
ORD-00083,2024-04-03,Corporate,Central,Office Supplies,Paper,5,39.99,0.1,179.96,69.99
ORD-00127,2024-04-03,Consumer,Central,Technology,Phones,6,970.13,0.3,4074.55,-465.66
ORD-00325,2024-04-03,Consumer,Volga,Office Supplies,Art,5,34.7,0,173.5,78.07
ORD-02153,2024-04-03,Consumer,Siberia,Technology,Monitors,3,233.68,0.2,560.83,14.02
ORD-00004,2024-04-04,Consumer,Northwest,Furniture,Bookcases,1,333.56,0.2,266.85,33.36
ORD-01608,2024-04-04,Consumer,Central,Office Supplies,Binders,1,24.82,0.1,22.34,8.69
ORD-01892,2024-04-04,Home Office,Central,Office Supplies,Pens,7,11.6,0,81.2,36.54
ORD-00185,2024-04-05,Consumer,Siberia,Technology,Laptops,6,756.8,0.3,3178.56,-363.26
ORD-00291,2024-04-05,Home Office,Siberia,Furniture,Bookcases,7,437.04,0,3059.28,917.78
ORD-00295,2024-04-05,Consumer,Northwest,Technology,Accessories,3,104.71,0,314.13,69.11
ORD-00348,2024-04-05,Home Office,Central,Office Supplies,Art,7,44.63,0.2,249.93,78.1
ORD-00458,2024-04-05,Home Office,Northwest,Technology,Phones,7,1107.27,0.1,6975.8,930.11
ORD-01041,2024-04-05,Home Office,South,Technology,Laptops,3,1711.21,0.3,3593.54,-410.69
ORD-01670,2024-04-05,Corporate,Central,Office Supplies,Binders,5,3.97,0.1,17.87,6.95
ORD-02687,2024-04-05,Consumer,Central,Office Supplies,Pens,1,2.9,0,2.9,1.3
ORD-00691,2024-04-06,Corporate,South,Technology,Accessories,5,132.78,0,663.9,146.06
ORD-01109,2024-04-06,Consumer,Central,Office Supplies,Art,4,46.43,0,185.72,83.57
ORD-02762,2024-04-06,Corporate,Central,Furniture,Chairs,8,107.35,0.1,772.92,171.76
ORD-02836,2024-04-06,Corporate,South,Technology,Accessories,3,54.18,0,162.54,35.76
ORD-00646,2024-04-07,Consumer,Central,Office Supplies,Binders,4,13.21,0,52.84,23.78
ORD-00692,2024-04-08,Consumer,Volga,Furniture,Tables,5,159.67,0,798.35,239.51
ORD-00698,2024-04-08,Consumer,South,Office Supplies,Binders,4,15.93,0,63.72,28.67
ORD-02212,2024-04-08,Consumer,Northwest,Technology,Phones,8,323.4,0,2587.2,569.18
ORD-00593,2024-04-09,Corporate,Volga,Office Supplies,Art,4,32.47,0,129.88,58.45
ORD-00995,2024-04-09,Corporate,Volga,Office Supplies,Binders,6,10.29,0.2,49.39,15.43
ORD-01673,2024-04-09,Corporate,South,Furniture,Bookcases,3,160.87,0,482.61,144.78
ORD-02805,2024-04-09,Corporate,Central,Technology,Phones,5,637.13,0.1,2867.09,382.28
ORD-00586,2024-04-10,Home Office,Northwest,Office Supplies,Binders,1,7.51,0.1,6.76,2.63
ORD-01532,2024-04-10,Home Office,Central,Office Supplies,Pens,8,19.08,0,152.64,68.69
ORD-01687,2024-04-10,Consumer,Central,Office Supplies,Pens,1,3.03,0.2,2.42,0.75
ORD-00701,2024-04-11,Consumer,South,Office Supplies,Art,3,27.06,0.1,73.06,28.41
ORD-00794,2024-04-11,Corporate,Siberia,Furniture,Tables,4,242.24,0.1,872.06,193.79
ORD-00821,2024-04-11,Consumer,Central,Technology,Laptops,2,883.33,0,1766.66,388.67
ORD-00096,2024-04-12,Home Office,Volga,Furniture,Storage,3,43.99,0.1,118.77,26.39
ORD-00100,2024-04-12,Consumer,Central,Office Supplies,Paper,1,6.61,0,6.61,2.97
ORD-00360,2024-04-12,Corporate,Central,Furniture,Chairs,6,327.15,0.1,1766.61,392.58
ORD-00721,2024-04-12,Consumer,Northwest,Technology,Monitors,6,361.33,0,2167.98,476.96
ORD-00742,2024-04-12,Corporate,South,Office Supplies,Paper,6,17.31,0.1,93.47,36.35
ORD-01012,2024-04-12,Home Office,Central,Technology,Phones,7,842.96,0.1,5310.65,708.09
ORD-02624,2024-04-12,Consumer,Northwest,Furniture,Chairs,3,220.38,0,661.14,198.34
ORD-02986,2024-04-12,Consumer,Volga,Technology,Monitors,2,366.24,0.1,659.23,87.9
ORD-02997,2024-04-12,Consumer,Northwest,Office Supplies,Binders,8,15.75,0,126.0,56.7
ORD-00153,2024-04-13,Consumer,Central,Furniture,Chairs,3,285.06,0.1,769.66,171.03
ORD-00340,2024-04-13,Consumer,South,Technology,Laptops,7,1598.53,0.3,7832.8,-895.17
ORD-00393,2024-04-13,Consumer,Northwest,Office Supplies,Art,5,59.41,0,297.05,133.67
ORD-00849,2024-04-13,Consumer,Central,Office Supplies,Paper,6,20.89,0.1,112.81,43.87
ORD-01107,2024-04-13,Home Office,South,Office Supplies,Art,2,28.38,0,56.76,25.54
ORD-01273,2024-04-13,Corporate,Northwest,Furniture,Chairs,3,114.7,0.1,309.69,68.82
ORD-00901,2024-04-14,Corporate,Central,Office Supplies,Binders,2,8.54,0.1,15.37,5.98
ORD-01018,2024-04-14,Home Office,Siberia,Technology,Phones,2,854.13,0,1708.26,375.82
ORD-01755,2024-04-14,Corporate,Volga,Technology,Monitors,6,202.38,0.2,971.42,24.28
ORD-02084,2024-04-14,Corporate,Central,Furniture,Storage,5,123.49,0.1,555.7,123.49
ORD-02152,2024-04-14,Consumer,Central,Office Supplies,Paper,4,5.12,0.1,18.43,7.17
ORD-02417,2024-04-14,Consumer,Siberia,Technology,Monitors,1,180.05,0.2,144.04,3.6
ORD-02902,2024-04-14,Consumer,Central,Furniture,Tables,4,504.14,0,2016.56,604.97
ORD-00147,2024-04-15,Consumer,Central,Office Supplies,Paper,3,22.66,0,67.98,30.59
ORD-00158,2024-04-15,Corporate,Northwest,Furniture,Chairs,3,156.92,0,470.76,141.23
ORD-01776,2024-04-15,Consumer,Northwest,Technology,Phones,6,916.02,0,5496.12,1209.15
ORD-02320,2024-04-15,Home Office,Volga,Office Supplies,Binders,3,16.09,0,48.27,21.72
ORD-02574,2024-04-15,Consumer,Volga,Technology,Laptops,7,528.64,0.1,3330.43,444.06
ORD-02623,2024-04-15,Home Office,Central,Technology,Monitors,1,316.41,0.2,253.13,6.33
ORD-02013,2024-04-16,Home Office,Siberia,Office Supplies,Paper,2,6.05,0.1,10.89,4.24
ORD-02036,2024-04-17,Corporate,Central,Technology,Accessories,5,45.93,0.3,160.75,-18.38
ORD-02269,2024-04-17,Home Office,South,Office Supplies,Binders,6,19.73,0.2,94.7,29.59
ORD-00014,2024-04-18,Home Office,Siberia,Technology,Laptops,3,729.26,0.1,1969.0,262.53
ORD-00323,2024-04-18,Consumer,Central,Furniture,Storage,6,71.39,0.3,299.84,0.0
ORD-00526,2024-04-18,Consumer,Central,Furniture,Storage,7,222.66,0,1558.62,467.59
ORD-01014,2024-04-18,Consumer,Northwest,Office Supplies,Paper,8,12.08,0.3,67.65,14.5
ORD-01467,2024-04-18,Home Office,Central,Technology,Laptops,2,799.28,0,1598.56,351.68
ORD-00212,2024-04-19,Consumer,Volga,Furniture,Storage,8,297.17,0,2377.36,713.21
ORD-01465,2024-04-19,Consumer,Central,Technology,Phones,4,438.61,0.3,1228.11,-140.35
ORD-01833,2024-04-19,Home Office,South,Technology,Laptops,1,1741.65,0,1741.65,383.16
ORD-02693,2024-04-19,Corporate,Central,Office Supplies,Art,7,59.01,0,413.07,185.88
ORD-00062,2024-04-20,Home Office,Northwest,Office Supplies,Art,4,28.63,0,114.52,51.53
ORD-01262,2024-04-20,Consumer,Central,Office Supplies,Art,3,38.84,0.1,104.87,40.78
ORD-01562,2024-04-20,Home Office,South,Furniture,Chairs,2,107.51,0,215.02,64.51
ORD-01873,2024-04-20,Consumer,Siberia,Furniture,Storage,6,272.56,0,1635.36,490.61
ORD-00022,2024-04-21,Home Office,Northwest,Technology,Monitors,3,187.29,0,561.87,123.61
ORD-00744,2024-04-23,Consumer,Siberia,Furniture,Tables,7,785.22,0.3,3847.58,0.0
ORD-02354,2024-04-23,Corporate,South,Office Supplies,Binders,2,20.3,0,40.6,18.27
ORD-01322,2024-04-24,Consumer,Central,Furniture,Tables,8,591.7,0,4733.6,1420.08
ORD-00595,2024-04-25,Corporate,Northwest,Furniture,Tables,6,361.69,0.1,1953.13,434.03
ORD-00737,2024-04-25,Consumer,Northwest,Furniture,Tables,3,872.49,0,2617.47,785.24
ORD-00760,2024-04-25,Home Office,Central,Office Supplies,Paper,4,17.24,0.3,48.27,10.34
ORD-01872,2024-04-25,Corporate,Volga,Office Supplies,Binders,3,10.87,0.3,22.83,4.89
ORD-01913,2024-04-25,Consumer,Central,Office Supplies,Art,3,9.56,0.1,25.81,10.04
ORD-00452,2024-04-26,Consumer,Central,Furniture,Tables,7,593.09,0,4151.63,1245.49
ORD-00664,2024-04-26,Consumer,Central,Office Supplies,Binders,4,19.57,0,78.28,35.23
ORD-01209,2024-04-26,Consumer,Volga,Furniture,Tables,8,730.26,0.3,4089.46,0.0
ORD-02712,2024-04-26,Consumer,South,Office Supplies,Paper,6,7.89,0,47.34,21.3
ORD-00110,2024-04-27,Consumer,Volga,Technology,Laptops,7,1790.21,0.3,8772.03,-1002.52
ORD-00824,2024-04-27,Home Office,South,Technology,Monitors,1,151.42,0.1,136.28,18.17
ORD-01757,2024-04-27,Consumer,Northwest,Technology,Accessories,6,70.14,0,420.84,92.58
ORD-02821,2024-04-27,Consumer,Volga,Office Supplies,Binders,2,12.28,0.3,17.19,3.68
ORD-02996,2024-04-27,Corporate,Volga,Office Supplies,Paper,2,9.32,0.2,14.91,4.66
ORD-01275,2024-04-28,Corporate,Central,Office Supplies,Art,8,34.11,0.2,218.3,68.22
ORD-02578,2024-04-29,Consumer,Central,Technology,Accessories,7,60.3,0.2,337.68,8.44
ORD-00310,2024-04-30,Corporate,South,Technology,Monitors,2,250.55,0,501.1,110.24
ORD-01930,2024-04-30,Corporate,Central,Furniture,Chairs,3,288.13,0.1,777.95,172.88
ORD-02936,2024-04-30,Consumer,Northwest,Office Supplies,Art,4,21.37,0,85.48,38.47
ORD-00465,2024-05-01,Corporate,Central,Furniture,Tables,7,225.21,0.3,1103.53,0.0
ORD-00552,2024-05-01,Consumer,Siberia,Office Supplies,Binders,6,19.0,0.1,102.6,39.9
ORD-00637,2024-05-01,Home Office,Northwest,Office Supplies,Art,3,56.88,0.2,136.51,42.66
ORD-00695,2024-05-01,Home Office,Central,Office Supplies,Binders,5,18.14,0,90.7,40.81
ORD-00713,2024-05-01,Corporate,Central,Technology,Monitors,1,332.43,0,332.43,73.13
ORD-01190,2024-05-01,Corporate,Central,Office Supplies,Pens,2,12.65,0.2,20.24,6.32
ORD-02159,2024-05-01,Consumer,Volga,Technology,Monitors,5,215.73,0.3,755.05,-86.3
ORD-02287,2024-05-01,Home Office,Northwest,Technology,Monitors,3,321.89,0.1,869.1,115.88
ORD-02657,2024-05-01,Home Office,South,Office Supplies,Pens,2,5.52,0,11.04,4.97
ORD-01200,2024-05-02,Consumer,South,Furniture,Bookcases,3,116.48,0,349.44,104.83
ORD-01315,2024-05-02,Home Office,South,Furniture,Storage,1,188.05,0.3,131.63,-0.0
ORD-01432,2024-05-02,Home Office,Central,Office Supplies,Binders,8,23.9,0,191.2,86.04
ORD-01513,2024-05-02,Consumer,Central,Technology,Laptops,1,680.49,0.1,612.44,81.66
ORD-01992,2024-05-02,Consumer,South,Technology,Laptops,5,1763.22,0,8816.1,1939.54
ORD-00734,2024-05-03,Corporate,Northwest,Office Supplies,Pens,2,10.94,0,21.88,9.85
ORD-01132,2024-05-03,Consumer,Central,Technology,Phones,8,726.37,0.1,5229.86,697.31
ORD-01416,2024-05-03,Home Office,Northwest,Technology,Accessories,3,29.55,0.1,79.79,10.64
ORD-01669,2024-05-03,Corporate,Siberia,Office Supplies,Art,2,54.44,0,108.88,49.0
ORD-01843,2024-05-03,Home Office,Volga,Furniture,Tables,3,605.22,0.3,1270.96,-0.0
ORD-00050,2024-05-04,Home Office,Volga,Office Supplies,Pens,8,19.1,0.1,137.52,53.48
ORD-00814,2024-05-05,Consumer,Northwest,Technology,Phones,5,675.82,0.1,3041.19,405.49
ORD-02595,2024-05-05,Consumer,Volga,Furniture,Tables,5,594.11,0.3,2079.39,0.0
ORD-00968,2024-05-06,Corporate,Northwest,Office Supplies,Pens,8,12.6,0,100.8,45.36
ORD-01644,2024-05-06,Corporate,Volga,Technology,Phones,5,508.37,0,2541.85,559.21
ORD-01696,2024-05-07,Corporate,South,Office Supplies,Paper,5,14.16,0.3,49.56,10.62
ORD-01847,2024-05-07,Corporate,South,Technology,Accessories,2,94.05,0.3,131.67,-15.05
ORD-01881,2024-05-07,Home Office,Central,Office Supplies,Binders,8,4.29,0,34.32,15.44
ORD-01978,2024-05-07,Consumer,Central,Office Supplies,Paper,2,29.02,0.1,52.24,20.32
ORD-00288,2024-05-09,Consumer,Volga,Technology,Laptops,4,1567.09,0.3,4387.85,-501.47
ORD-00803,2024-05-09,Corporate,Central,Furniture,Tables,5,219.61,0.1,988.25,219.61
ORD-00864,2024-05-09,Corporate,Northwest,Office Supplies,Art,2,18.88,0.3,26.43,5.66
ORD-02631,2024-05-09,Consumer,Northwest,Furniture,Chairs,5,376.14,0,1880.7,564.21
ORD-02674,2024-05-09,Consumer,Central,Office Supplies,Art,4,17.32,0.2,55.42,17.32
ORD-00045,2024-05-10,Consumer,Northwest,Office Supplies,Art,3,43.22,0.1,116.69,45.38
ORD-00342,2024-05-10,Home Office,Northwest,Technology,Monitors,1,528.36,0,528.36,116.24
ORD-00756,2024-05-10,Consumer,Volga,Office Supplies,Pens,7,15.46,0,108.22,48.7
ORD-02228,2024-05-10,Consumer,Northwest,Office Supplies,Binders,5,9.13,0.1,41.09,15.98
ORD-02247,2024-05-10,Home Office,Volga,Furniture,Storage,2,62.53,0.2,100.05,12.51
ORD-00717,2024-05-11,Consumer,Central,Furniture,Chairs,6,320.17,0.1,1728.92,384.21
ORD-01485,2024-05-11,Home Office,Central,Office Supplies,Paper,6,5.62,0.1,30.35,11.8
ORD-02570,2024-05-11,Home Office,Volga,Furniture,Chairs,1,198.23,0,198.23,59.47
ORD-02915,2024-05-11,Consumer,Central,Technology,Monitors,3,570.85,0.1,1541.3,205.51
ORD-02922,2024-05-11,Consumer,South,Technology,Phones,2,1096.25,0.3,1534.75,-175.4
ORD-01770,2024-05-12,Consumer,South,Furniture,Storage,1,298.49,0.3,208.94,-0.0
ORD-01823,2024-05-12,Corporate,South,Technology,Phones,6,701.84,0.2,3368.83,84.22
ORD-00034,2024-05-13,Consumer,Central,Technology,Monitors,7,384.81,0.1,2424.3,323.24
ORD-01450,2024-05-13,Home Office,Central,Furniture,Chairs,2,289.9,0,579.8,173.94
ORD-01461,2024-05-13,Home Office,Central,Office Supplies,Paper,1,30.71,0,30.71,13.82
ORD-02863,2024-05-13,Corporate,South,Office Supplies,Binders,8,14.86,0.1,106.99,41.61
ORD-00948,2024-05-14,Corporate,South,Office Supplies,Paper,5,34.74,0.1,156.33,60.8
ORD-01218,2024-05-14,Home Office,Central,Office Supplies,Paper,7,7.68,0,53.76,24.19
ORD-01787,2024-05-14,Consumer,Central,Technology,Accessories,6,32.52,0.1,175.61,23.42
ORD-01985,2024-05-14,Consumer,Northwest,Office Supplies,Paper,6,7.31,0.1,39.47,15.35
ORD-02146,2024-05-14,Home Office,Northwest,Office Supplies,Art,6,33.17,0.1,179.12,69.66
ORD-02337,2024-05-14,Consumer,Volga,Technology,Laptops,5,1562.29,0.2,6249.16,156.23
ORD-02787,2024-05-14,Consumer,South,Furniture,Tables,1,570.35,0,570.35,171.11
ORD-00030,2024-05-15,Corporate,Volga,Office Supplies,Binders,3,11.13,0.1,30.05,11.69
ORD-01498,2024-05-15,Corporate,Central,Office Supplies,Binders,3,6.33,0.2,15.19,4.75
ORD-02018,2024-05-15,Consumer,Central,Furniture,Bookcases,4,250.83,0.1,902.99,200.67
ORD-02064,2024-05-15,Home Office,Northwest,Technology,Laptops,5,515.24,0,2576.2,566.76
ORD-00218,2024-05-16,Corporate,Northwest,Furniture,Bookcases,8,254.66,0.3,1426.1,0.0
ORD-00299,2024-05-16,Consumer,South,Office Supplies,Paper,1,23.57,0.1,21.21,8.25
ORD-00745,2024-05-16,Consumer,Northwest,Office Supplies,Pens,4,16.39,0,65.56,29.5
ORD-00832,2024-05-16,Corporate,Central,Technology,Monitors,1,122.05,0.2,97.64,2.44
ORD-02202,2024-05-16,Home Office,Volga,Office Supplies,Paper,2,37.33,0.2,59.73,18.67
ORD-02554,2024-05-16,Consumer,Volga,Office Supplies,Pens,1,13.05,0,13.05,5.87
ORD-00408,2024-05-17,Home Office,Northwest,Technology,Phones,7,797.9,0.3,3909.71,-446.82
ORD-00555,2024-05-17,Consumer,Northwest,Office Supplies,Pens,7,5.31,0.1,33.45,13.01
ORD-00923,2024-05-17,Corporate,Central,Technology,Phones,4,705.59,0,2822.36,620.92
ORD-01814,2024-05-17,Consumer,Volga,Furniture,Chairs,3,246.31,0,738.93,221.68
ORD-01891,2024-05-17,Home Office,Central,Office Supplies,Art,2,9.44,0,18.88,8.5
ORD-00551,2024-05-18,Corporate,Central,Office Supplies,Binders,3,17.44,0,52.32,23.54
ORD-01231,2024-05-18,Consumer,Central,Office Supplies,Art,7,8.51,0,59.57,26.81
ORD-01581,2024-05-18,Consumer,Volga,Furniture,Tables,6,331.44,0.1,1789.78,397.73
ORD-01984,2024-05-18,Corporate,Siberia,Technology,Accessories,5,26.97,0.1,121.36,16.18
ORD-02184,2024-05-18,Corporate,Volga,Office Supplies,Binders,6,11.81,0.2,56.69,17.72
ORD-02609,2024-05-18,Consumer,Central,Technology,Accessories,1,140.04,0,140.04,30.81
ORD-02738,2024-05-18,Home Office,Siberia,Office Supplies,Art,7,32.17,0,225.19,101.34
ORD-00092,2024-05-19,Corporate,Central,Technology,Monitors,5,283.14,0.3,990.99,-113.26
ORD-00504,2024-05-19,Consumer,Central,Office Supplies,Art,8,22.15,0,177.2,79.74
ORD-01651,2024-05-19,Corporate,Northwest,Office Supplies,Pens,2,6.85,0.2,10.96,3.43
ORD-02167,2024-05-19,Consumer,Siberia,Furniture,Storage,7,203.57,0,1424.99,427.5
ORD-00136,2024-05-20,Corporate,Central,Technology,Phones,7,306.96,0,2148.72,472.72
ORD-01502,2024-05-20,Corporate,Central,Technology,Monitors,5,129.24,0.1,581.58,77.54
ORD-01641,2024-05-20,Consumer,Siberia,Office Supplies,Binders,7,9.17,0,64.19,28.89
ORD-01643,2024-05-20,Consumer,South,Office Supplies,Paper,2,17.69,0,35.38,15.92
ORD-02678,2024-05-20,Consumer,Central,Office Supplies,Pens,1,14.57,0.1,13.11,5.1
ORD-00011,2024-05-21,Corporate,Central,Technology,Phones,3,1074.99,0.2,2579.98,64.5
ORD-00531,2024-05-21,Corporate,Northwest,Office Supplies,Binders,5,8.13,0,40.65,18.29
ORD-01126,2024-05-21,Consumer,Northwest,Office Supplies,Pens,7,10.43,0.1,65.71,25.55
ORD-01813,2024-05-21,Home Office,South,Furniture,Tables,1,248.0,0.3,173.6,0.0
ORD-01845,2024-05-21,Consumer,Northwest,Furniture,Chairs,5,79.58,0.1,358.11,79.58
ORD-02573,2024-05-21,Consumer,Northwest,Office Supplies,Paper,3,15.12,0,45.36,20.41
ORD-02682,2024-05-21,Consumer,South,Office Supplies,Paper,1,33.76,0.2,27.01,8.44
ORD-01027,2024-05-22,Consumer,South,Technology,Monitors,4,236.4,0,945.6,208.03
